Model,Omics,Subtype,R2,N
pyradiomics (MEAN),Radiomics,IFN-gamma Dominant,-0.03211893137728161,267
UNI (SPARRA),Pathomics,IFN-gamma Dominant,0.33971606184232406,267
LVMMed+UNI (SPARRA),Radiopathomics,IFN-gamma Dominant,0.3243996156622784,267
BiomedParse (MEAN),Radiomics,Inflammatory,0.06294680013468401,311
CONCH (ABMIL),Pathomics,Inflammatory,0.49382854523016506,311
BiomedParse+UNI (SPARRA),Radiopathomics,Inflammatory,0.47299929517360817,311
BiomedParse (ABMIL),Radiomics,Lymphocyte Depleted,-0.15366056427340125,94
CONCH (ABMIL),Pathomics,Lymphocyte Depleted,0.36688038167553816,94
BiomedParse+CONCH (ABMIL),Radiopathomics,Lymphocyte Depleted,0.3537137287071257,94
LVMMed (SPARRA),Radiomics,Wound Healing,-0.34787012490829383,214
CHIEF (SPARRA),Pathomics,Wound Healing,0.24690719867998012,214
BiomedParse+CHIEF (SPARRA),Radiopathomics,Wound Healing,0.25334478833034846,214
