Model,Omics,Subtype,R2,N
LVMMed (ABMIL),Radiomics,IFN-gamma Dominant,-0.2414086168239986,267
UNI (SPARRA),Pathomics,IFN-gamma Dominant,0.5452149788454111,267
LVMMed+UNI (SPARRA),Radiopathomics,IFN-gamma Dominant,0.5328242835199013,267
LVMMed (ABMIL),Radiomics,Inflammatory,0.0642031215935912,311
CONCH (ABMIL),Pathomics,Inflammatory,0.5453879528751631,311
BiomedParse+CONCH (ABMIL),Radiopathomics,Inflammatory,0.5364620888922853,311
BiomedParse (MEAN),Radiomics,Lymphocyte Depleted,-0.8534451759183277,94
CONCH (ABMIL),Pathomics,Lymphocyte Depleted,0.22186114418378966,94
BiomedParse+UNI (SPARRA),Radiopathomics,Lymphocyte Depleted,0.2277276249511755,94
BiomedParse (MEAN),Radiomics,Wound Healing,-0.2841479644116143,214
UNI (SPARRA),Pathomics,Wound Healing,0.344612313510955,214
BiomedParse+UNI (SPARRA),Radiopathomics,Wound Healing,0.3425611949253027,214
